threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.0175,681.2958360001634,736660305.8345469,0.9981339045210587,0.6209924881082557,243457.00000133758,9.248439621411903e-07,0.025101636319401092,0.008670819312770943,0.00023808494900989235,1.849686851876913e-05,0.00044087070207364596
0.018000000000000002,681.2478400001634,732868936.6678305,0.9980635878798142,0.6177964264316205,242204.00000133438,9.295629899359971e-07,0.02516470907488482,0.008710472024840014,9.295563600302379e-05,0.000592243780384698,0.0005003416850896033
0.0185,681.2035360001634,729286350.0011168,0.997998680210973,0.6147763649590458,241020.00000133135,9.340686768635121e-07,0.02522480302109129,0.008766144885266607,9.34061982114196e-05,1.8681362597523777e-05,0.0002418735911146595
0.019,681.1703080001633,725740073.3344035,0.9979499994593423,0.6117869122176121,239848.00000131948,9.385871512792935e-07,0.025285124061323522,0.008798722678374993,9.385803912877313e-05,0.000274266774899724,9.38586792966748e-06
0.0195,681.1223120001633,722390475.8343595,0.9978796828180977,0.6089632567698585,238741.00000128712,9.428727741924732e-07,0.0253418918402956,0.008833157850167809,0.0003447775347764103,1.885744433628274e-05,0.0002440442444293355
0.02,681.0706240001633,719170989.1676506,0.9978039572044498,0.6062492826086934,237677.000001256,9.470218268793301e-07,0.025396624636843026,0.008867093073201405,9.470149438807535e-05,0.0005132889572292359,9.470214620882155e-06
0.0205,681.0189360001633,715845598.3342736,0.9977282315908018,0.6034460329817005,236578.00000122387,9.513489187959671e-07,0.025453613165260257,0.008923373077507384,0.00047311655082805584,1.9026967026218403e-05,9.513485506586186e-06
0.021,680.9783240001633,712541388.3342302,0.9976687328943642,0.6006606384478731,235486.00000119195,9.557035354706136e-07,0.025511040441208454,0.00895520637770416,9.556965247873126e-05,1.9114059255251497e-05,9.557031639513982e-06
0.021500000000000002,680.9303280001633,709397547.5008556,0.9975984162531197,0.598010432476585,234447.0000011616,9.598712744342298e-07,0.025565704618436297,0.00898392142831988,9.598642019951663e-05,0.0004022322164878167,0.0004448421731030054
0.022,680.8860240001633,706359610.834149,0.9975335085842786,0.5954495019711248,233443.00000113226,9.639368015338482e-07,0.025618955589105572,0.009021716903458108,9.63929668613777e-05,1.9278724377574004e-05,0.0003609084860843782
0.0225,680.8564880001633,703303519.1674422,0.9974902368050512,0.5928732671000939,232433.00000110274,9.680834368725307e-07,0.025673443011519543,0.00905566221999395,9.680762421538771e-05,0.0003346429243371869,0.00016707444816367945
0.023,680.8048000001633,700389641.6674039,0.9974145111914032,0.5904169164260319,231470.0000010746,9.720372197101382e-07,0.025724839955547488,0.00909087903035006,9.72029965576611e-05,1.9440732543761622e-05,0.0005487072657351138
0.0235,680.7604960001632,697499970.8340327,0.9973496035225622,0.5879809715727305,230515.0000010467,9.760007519228235e-07,0.02577639501142347,0.009132788108557298,9.759934380555099e-05,0.00029379095042328846,0.0005037943358427729
0.024,680.7235760001632,694682920.0006623,0.997295513798528,0.585606244181711,229584.00000101945,9.799054452058706e-07,0.025827205050032727,0.009169391644991098,0.00022033650511583947,1.959809686037822e-05,9.799050546055747e-06
0.0245,680.6866560001632,691880998.3339589,0.9972414240744937,0.583244270428667,228658.0000009924,9.838204223547814e-07,0.02587804501269047,0.009184369690397187,0.00014640402975404235,0.0003707024724502004,9.838200286232958e-06
0.025,680.6460440001632,688918707.5005866,0.997181925378056,0.5807471081130837,227679.0000009638,9.8799181469402e-07,0.025932074709969784,0.009225023960483318,9.368153060990817e-05,1.975982404989322e-05,0.00020020002254173144
0.025500000000000002,680.5758960001632,686168225.0005505,0.997079154902391,0.578428496729156,226770.0000009372,9.918499155212517e-07,0.02598131870604789,0.009272557442754273,9.918423602287022e-05,0.00011109875850398068,5.476315405128617e-05
0.026000000000000002,680.5205160001632,683644680.0005174,0.9969980203163397,0.5763011899148593,225936.00000091284,9.954301348467279e-07,0.02602710902598716,0.009310115767208622,9.954225243198947e-05,1.9908590266816053e-05,9.954297317500782e-06
0.0265,680.4540600001632,680994050.0004826,0.996900658813078,0.5740667525415692,225060.00000088723,9.992070562138994e-07,0.02607516580170321,0.009327315755316735,9.991993871087657e-05,1.998412859908121e-05,0.0002448103906234667
0.027,680.4134480001632,678425117.5004488,0.9968411601166403,0.5719011848133463,224211.00000086243,1.0029308031917215e-06,0.026122928196381776,0.009364345991367696,0.00010029230763783115,0.0005199546403381049,0.0002598066167588375
0.0275,680.3580680001631,675831978.3337481,0.996760025530589,0.5697152112643628,223354.00000083738,1.006697063488434e-06,0.0261708662332815,0.009387743073410957,0.00010066892779279115,2.0133928555251138e-05,1.0066966511973443e-05
0.028,680.2989960001631,673235813.333714,0.9966734819721341,0.5675266869877842,222496.0000008123,1.0104913947335538e-06,0.02621900169156385,0.009438017694405635,0.00036880631259958506,0.0002043280120735695,1.0104909793221681e-05
0.0285,680.2583840001631,670675958.3336804,0.9966139832756965,0.5653687714423465,221650.00000078758,1.0142877130861983e-06,0.026267422548749503,0.009455510973907346,0.0004008178984172304,2.0285741353858497e-05,1.0142872945431155e-05
0.029,680.2214640001631,668212930.0003147,0.9965598935516623,0.5632924791799514,220836.0000007638,1.0179711188764975e-06,0.02631436052256844,0.009493700127015909,0.00027090921694404303,0.00043934457980587875,1.0179706972838671e-05
0.029500000000000002,680.1919280001631,665755953.3336158,0.9965166217724348,0.5612212883727464,220024.00000074008,1.0216835832924402e-06,0.026361727746009565,0.009535915241960728,0.00010216755623296531,2.0433658568457162e-05,0.0005068647232303692
0.03,680.1476240001631,663504733.3335862,0.9964517141035938,0.5593235470420069,219280.0000007183,1.0250833036005026e-06,0.026404691532034504,0.00955902742126412,0.0004476552507758008,2.0501652886906023e-05,1.0250828760878883e-05
0.0305,680.1033200001631,661168790.0002222,0.9963868064347526,0.5573543853386052,218508.00000069576,1.0286379670158577e-06,0.026449571956847214,0.009578570982226373,0.00010286298354747539,2.0572746063205737e-05,0.0003145171713403025
